Data No.,Date,Process ID,Avg. Current,Avg. Voltage,Avg. Wire Feed,Prediction,Label
213,2020-08-31 13:15:36.826576,,238.0,26.7,7.2,null,undercut
214,2020-08-31 13:15:36.826576,,254.0,28.8,7.9,null,undercut
215,2020-08-31 13:15:36.826576,,247.2,26.2,7.6,null,undercut
216,2020-08-31 13:15:36.826576,,241.8,27.3,7.5,null,undercut
217,2020-08-31 13:15:36.826576,,269.6,30.2,8.4,null,undercut
218,2020-08-31 13:15:36.826576,,251.5,29.6,7.7,null,undercut
219,2020-08-31 13:15:36.826576,,246.6,26.5,7.5,null,undercut
220,2020-08-31 13:15:36.826576,,251.5,27.1,7.7,null,undercut
221,2020-08-31 13:15:36.826576,,245.7,28.1,7.7,null,undercut
222,2020-08-31 13:15:36.826576,,255.6,28.4,7.8,null,undercut
223,2020-08-31 13:15:36.826576,,258.5,28.7,7.9,null,undercut
224,2020-08-31 13:15:36.826576,,253.2,28.6,7.9,null,undercut
225,2020-08-31 13:15:36.826576,,243.6,28.5,7.6,null,undercut
226,2020-08-31 13:15:36.826576,,259.7,28.9,7.9,null,undercut
227,2020-08-31 13:15:36.826576,,244.0,27.1,7.5,null,undercut
228,2020-08-31 13:15:36.826576,,248.4,28.2,7.6,null,undercut
229,2020-08-31 13:15:36.826576,,249.8,26.2,7.8,null,undercut
230,2020-08-31 13:15:36.826576,,263.1,30.6,8.1,null,undercut
231,2020-08-31 13:15:36.826576,,256.5,28.6,7.8,null,undercut
232,2020-08-31 13:15:36.826576,,260.1,30.2,8.0,null,undercut
233,2020-08-31 13:15:36.826576,,254.5,28.5,7.9,null,undercut
234,2020-08-31 13:15:36.826576,,248.0,27.0,7.6,null,undercut
235,2020-08-31 13:15:36.826576,,243.6,27.4,7.4,null,undercut
236,2020-08-31 13:15:36.826576,,238.9,27.4,7.4,null,undercut
237,2020-08-31 13:15:36.826576,,244.4,26.5,7.5,null,undercut
238,2020-08-31 13:15:36.826576,,243.6,27.2,7.5,null,undercut
239,2020-08-31 13:15:36.826576,,259.8,29.6,8.0,null,undercut
240,2020-08-31 13:15:36.826576,,239.6,26.9,7.3,null,undercut
241,2020-08-31 13:15:36.826576,,243.7,28.1,7.6,null,undercut
242,2020-08-31 13:15:36.826576,,228.0,25.5,7.0,null,undercut
243,2020-08-31 13:15:36.826576,,255.2,28.9,7.8,null,undercut
244,2020-08-31 13:15:36.826576,,257.7,30.6,7.9,null,undercut
245,2020-08-31 13:15:36.826576,,261.8,29.7,8.2,null,undercut
246,2020-08-31 13:15:36.826576,,263.7,29.5,8.2,null,undercut
247,2020-08-31 13:15:36.826576,,256.4,29.1,8.0,null,undercut
248,2020-08-31 13:15:36.826576,,261.2,29.0,8.0,null,undercut
249,2020-08-31 13:15:36.826576,,253.6,29.6,8.0,null,undercut
250,2020-08-31 13:15:36.826576,,256.0,28.6,8.0,null,undercut
251,2020-08-31 13:15:36.826576,,255.7,29.2,7.8,null,undercut
252,2020-08-31 13:15:36.826576,,264.3,27.2,8.2,null,undercut
253,2020-08-31 13:15:36.826576,,256.1,29.9,7.9,null,undercut
254,2020-08-31 13:15:36.826576,,254.8,30.0,7.9,null,undercut
255,2020-08-31 13:15:36.826576,,248.9,26.6,7.6,null,undercut
256,2020-08-31 13:15:36.826576,,263.5,28.6,8.2,null,undercut
257,2020-08-31 13:15:36.826576,,270.0,29.5,8.4,null,undercut
258,2020-08-31 13:15:36.826576,,244.7,27.2,7.5,null,undercut
259,2020-08-31 13:15:36.826576,,259.6,28.9,8.1,null,undercut
260,2020-08-31 13:15:36.826576,,257.2,30.3,7.9,null,undercut
261,2020-08-31 13:15:36.826576,,251.7,26.5,7.7,null,undercut
262,2020-08-31 13:15:36.826576,,252.5,29.0,7.7,null,undercut
263,2020-08-31 13:15:36.826576,,256.7,30.1,8.0,null,undercut
264,2020-08-31 13:15:36.826576,,251.1,30.6,7.7,null,undercut
265,2020-08-31 13:15:36.826576,,242.6,27.4,7.6,null,undercut
266,2020-08-31 13:15:36.826576,,259.5,29.5,8.0,null,undercut
267,2020-08-31 13:15:36.826576,,264.5,29.3,8.1,null,undercut
268,2020-08-31 13:15:36.826576,,257.1,28.3,7.9,null,undercut
269,2020-08-31 13:15:36.826576,,252.5,28.5,7.9,null,undercut
270,2020-08-31 13:15:36.826576,,262.5,29.2,8.1,null,undercut
